car_name,model_year,km,transmission,fuel,color,no_doors,engine_capacity,drive_type,no_cylinders,Accident_history,price
Used Dodge Durango 2012,2012,"218,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"35,000"
Used Toyota Land Cruiser 2018,2018,"78,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"200,000"
Used Nissan Altima 2014,2014,"157,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"34,000"
Used Audi Q7 2019,2019,"29,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"244,000"
Used Toyota Land Cruiser 2014,2014,"163,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"135,000"
Used Chevrolet Tahoe 2017,2017,"208,500KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"90,000"
Used Mercedes-Benz G-Class 2015,2015,"185,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"264,000"
Used Dodge Charger 2013,2013,"183,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"56,000"
Used Mazda 3 2018,2018,"122,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"53,000"
Used Mazda 6 2020,2020,"72,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"91,000"
Used Hyundai Elantra 2021,2021,"25,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"78,000"
Used Porsche 718 2018,2018,"53,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"299,000"
Used Lexus ES 350 2013,2013,"39,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"90,000"
Used Chevrolet Caprice 2016,2016,"160,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"50,000"
Used Chevrolet Tahoe 2016,2016,"133,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"100,000"
Used Toyota Camry 2014,2014,"323,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"38,000"
Used Toyota Innova 2013,2013,"393,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"30,000"
Used Jeep Grand Cherokee 2014,2014,"161,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"78,000"
Used Toyota Corolla 2015,2015,"52,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Toyota Fortuner 2013,2013,"300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"46,000"
Used Toyota Dyna 2010,2010,"350,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Corolla 2012,2012,"212,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Corolla 2016,2016,"118,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",Not Sure,Perfect inside out,"31,000"
Used Hyundai Elantra 2017,2017,"129,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"38,000"
Used Toyota Land Cruiser Pick Up 2012,2012,"280,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"51,000"
Used Hyundai Santa Fe 2018,2018,"78,523KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"48,000"
Used Isuzu Trooper 2012,2012,"167,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"54,000"
Used Toyota Camry 2013,2013,"215,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Chrysler 300C 2015,2015,139KM,Automatic,Petrol,Black,4,N/A,"
            Rear Wheel Drive
          ",6,Minor wear and tear,"48,000"
Used Mitsubishi Pajero 3.8L GLS 5 Door high 2010,2010,"344,642KM",Automatic,Petrol,Beige,5,3828,"
            All Wheel Drive
          ",6,Perfect inside out,"30,000"
Used Ford Taurus  3.5L V6 SE 2015,2015,"120,000KM",Automatic,Petrol,Silver,4,3500,"
            Front Wheel Drive
          ",6,Perfect inside out,"53,000"
Used Chevrolet Malibu  2.5L LS 2017,2017,"159,000KM",Automatic,Petrol,Blue,4,2499,"
            Front Wheel Drive
          ",4,Perfect inside out,"48,000"
Used Hyundai Elantra  1.6L 2016,2016,246KM,Automatic,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"19,000"
Used Jeep Grand Cherokee  Limited 2014,2014,297KM,Automatic,Petrol,Silver,4,3700,"
            All Wheel Drive
          ",6,Perfect inside out,"53,000"
Used Hyundai Elantra  1.6L GL 2019,2019,"41,000KM",Automatic,Petrol,White,4,1591,"
            Front Wheel Drive
          ",4,Perfect inside out,"55,000"
Used Hyundai Tucson 2018,2018,"114,200KM",Automatic,Petrol,Gray,4,N/A,"
            Drive
          ",4,Perfect inside out,"70,000"
Used Ford Fusion  2.5L SE 2016,2016,"172,000KM",Automatic,Petrol,Silver,4,2500,"
            Front Wheel Drive
          ",4,Perfect inside out,"45,000"
Used Nissan Sunny 2019,2019,"261,000KM",Automatic,Petrol,Silver,4,1500,"
            Front Wheel Drive
          ",4,Perfect inside out,"30,000"
Used Porsche Cayenne 2014,2014,"138,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"90,000"
Used Kia Optima 2017,2017,"95,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"45,800"
Used Chevrolet Tahoe 2015,2015,"389,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",8,N/A,"69,000"
Used Hyundai Elantra 2018,2018,"231,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",4,N/A,"38,000"
Used Toyota FJ Cruiser 2013,2013,"266,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"70,000"
Used Lexus LX 570 2017,2017,"151,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",8,N/A,"320,000"
Used Toyota Camry 2015,2015,"309,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",4,N/A,"39,000"
Used Cadillac ESCALADE 2015,2015,"275,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",8,N/A,"185,000"
Used Cadillac SRX 2011,2011,"148,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"36,000"
Used BMW 6 Series Gran Coupe 2013,2013,"153,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"75,000"
Used Porsche Cayenne 2012,2012,"254,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"84,000"
Used Ford Taurus 2013,2013,"339,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"41,000"
Used Mercedes-Benz S 63 AMG Coupe 2015,2015,"52,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",8,N/A,"350,000"
Used Lexus GS-Series 2016,2016,"175,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"170,000"
Used Ford Fusion 2015,2015,"187,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"43,000"
Used Toyota Corolla 2014,2014,"82,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"43,000"
Used Toyota Corolla 2018,2018,"136,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"44,000"
Used Nissan Patrol 2013,2013,"250,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"85,000"
Used Ford Explorer 2015,2015,"200,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"70,000"
Used Toyota FJ Cruiser 2013,2013,"209,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"85,000"
Used Dodge Charger 2020,2020,"108,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"100,000"
Used Hyundai Elantra  1.8L Base 2015,2015,"86,000KM",Automatic,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"14,000"
Used Kia Rio 2016,2016,"150,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"24,000"
Used Toyota Land Cruiser Prado 2010,2010,"350,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"58,000"
Used Toyota Yaris 2013,2013,"260,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Rav4 2018,2018,"170,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"60,000"
Used Hyundai Santa Fe 2012,2012,"150,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"33,000"
Used Toyota Fortuner 2015,2015,"29,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"48,000"
Used Hyundai Elantra 2012,2012,"290,000KM",N/A,N/A,Bronze,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"265,000"
Used Toyota Corolla 2014,2014,"280,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"300,000"
Used Toyota Fortuner 2012,2012,"290,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"48,000"
Used Toyota Yaris 2013,2013,"260,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"200,000"
Used Kia Rio 2016,2016,"150,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Hyundai Santa Fe 2010,2010,"400,000KM",N/A,N/A,Brown,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Toyota Rav4 2017,2017,"170,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"60,000"
Used Hyundai Elantra 2015,2015,"160,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"32,000"
Used Kia Rio 2016,2016,"150,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Toyota Corolla 2014,2014,"280,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Hyundai Sonata 2013,2013,"400,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"29,000"
Used Lexus Other 2006,2006,"320,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Toyota FJ Cruiser 2012,2012,"170,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"53,000"
Used Nissan Sunny 2010,2010,"250,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"15,000"
Used Hyundai Elantra  1.6L 2016,2016,121KM,Automatic,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"21,000"
Used Hyundai Santa Fe  3.3L AWD Top 2016,2016,"370,000KM",Automatic,Petrol,White,4,3500,"
            All Wheel Drive
          ",6,Perfect inside out,"50,000"
Used Ford Focus 2016,2016,"86,000KM",Manual,N/A,Red,N/A,N/A,"
            Drive
          ",4,N/A,"45,000"
Used Nissan Pathfinder 2018,2018,"82,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"71,500"
Used Toyota Land Cruiser 2011,2011,"383,000KM",Manual,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"50,000"
Used GMC Acadia 2010,2010,"213,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"24,000"
Used Chevrolet Malibu 2015,2015,"280,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",4,N/A,"20,000"
Used Hyundai Sonata 2017,2017,"201,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"45,000"
Used Audi A8 2016,2016,"130,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"95,000"
Used BMW 7 Series 2015,2015,"61,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"148,000"
Used Ford Explorer 2010,2010,"353,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"30,000"
Used Hyundai Azera 2021,2021,"65,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"110,000"
Used Toyota Camry  2.5L SE 2016,2016,"78,000KM",Automatic,Petrol,White,4,2500,"
            Front Wheel Drive
          ",4,Perfect inside out,"20,000"
Used Toyota Camry 2009,2009,"200,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"14,000"
Used Toyota Camry 2006,2006,"293,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"12,000"
Used Hyundai H1 2016,2016,"83,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Isuzu D-MAX 2016,2016,"155,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"92,000"
Used Toyota Rav4 2012,2012,"292,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"21,000"
Used Toyota Camry 2014,2014,"36,500KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"21,000"
Used Toyota Camry 2007,2007,"376,000KM",N/A,N/A,Green,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"12,000"
Used Toyota Innova 2013,2013,"188,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"17,000"
Used Toyota Innova 2013,2013,"188,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"17,000"
Used Toyota Corolla 2013,2013,"290,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"160,000"
Used Hyundai Elantra 2017,2017,"198,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Toyota Corolla 2006,2006,"140,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"18,500"
Used Hyundai Accent 2017,2017,"136,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Kia Sportage 2018,2018,"69,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Hyundai Santa Fe 2014,2014,"208,000KM",N/A,N/A,Burgundy,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"27,000"
Used Chevrolet Captiva  1.5T LT 2021,2021,"17,000KM",Automatic,Petrol,Brown,4,1,"
            Front Wheel Drive
          ",4,Perfect inside out,"68,000"
Used Ford Edge 2008,2008,"400,000KM",Automatic,Petrol,Blue,4,N/A,"
            All Wheel Drive
          ",6,Normal wear and tear with a few issues,"14,000"
Used Ford Edge 2008,2008,"400,000KM",Automatic,Petrol,Blue,4,N/A,"
            All Wheel Drive
          ",6,Normal wear and tear with a few issues,"14,000"
Used Toyota Corolla 2013,2013,"157,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Toyota Fortuner 2015,2015,"165,000KM",N/A,N/A,Yellow,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"55,000"
Used Toyota Land Cruiser Prado 2014,2014,"360,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"72,000"
Used Toyota Fortuner 2014,2014,"157,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"50,000"
Used Toyota Fortuner 2012,2012,"258,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"44,000"
Used Nissan Sunny 2010,2010,"250,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"15,000"
Used Hyundai Santa Fe 2012,2012,"150,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"32,000"
Used Kia Rio 2016,2016,"150,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"24,000"
Used Toyota Land Cruiser Prado 2010,2010,"350,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"58,000"
Used Toyota Yaris 2013,2013,"260,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Mitsubishi Pajero  3.5L 5 Door Full 2016,2016,"116,031KM",Automatic,Petrol,White,5,3800,"
            All Wheel Drive
          ",6,Perfect inside out,"56,000"
Used Mitsubishi Pajero  3.5L 5 Door Full 2016,2016,"116,031KM",Automatic,Petrol,White,5,3800,"
            All Wheel Drive
          ",6,Perfect inside out,"56,000"
Used Toyota Yaris  1.3L SE 2012,2012,"83,000KM",Manual,Petrol,Blue,4,1296,"
            Front Wheel Drive
          ",4,Perfect inside out,"18,000"
Used Ford EcoSport 2014,2014,"117,000KM",Automatic,N/A,Gray,N/A,N/A,"
            Drive
          ",Not Sure,Perfect inside out,"23,500"
Used Hyundai Sonata  2.4L Base 2016,2016,"162,000KM",Automatic,Petrol,Gray,4,2400,"
            Front Wheel Drive
          ",4,Perfect inside out,"26,000"
Used Hyundai Elantra 1.6L 2016,2016,130KM,Automatic,Diesel,Gray,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"20,000"
Used Hyundai Accent 1.6L 2005,2005,"500,000KM",Manual,Petrol,Blue,4,1600,"
            Front Wheel Drive
          ",4,Normal wear and tear with a few issues,"9,000"
Used Kia Optima 2006,2006,"346,533KM",Automatic,Petrol,Blue,4,N/A,"
            All Wheel Drive
          ",6,Normal wear and tear with a few issues,"8,000"
Used Hyundai Tucson 2016,2016,"191,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",4,N/A,"60,000"
Used Toyota Land Cruiser 2016,2016,"230,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",8,N/A,"152,000"
Used BMW 7 Series 2012,2012,"213,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"54,000"
Used Infiniti QX60 2016,2016,"82,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"95,000"
Used Nissan Patrol 2019,2019,"98,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"162,500"
Used BMW X5 2019,2019,"63,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"260,000"
Used Toyota Sequoia 2014,2014,"274,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",8,N/A,"75,000"
Used Renault Symbol 2016,2016,"142,131KM",Automatic,Petrol,White,4,N/A,"
            Front Wheel Drive
          ",4,Perfect inside out,"17,000"
Used Chrysler 300 3.6L Limited 2012,2012,"170,000KM",Automatic,Petrol,White,4,3600,"
            Rear Wheel Drive
          ",6,Minor wear and tear,"54,000"
Used Toyota Corolla 1.6 Limited 2015,2015,130KM,Automatic,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"25,000"
Used Porsche Panamera  3.0L 4 Platinum Edition 2013,2013,"80,000KM",Automatic,Petrol,Bronze,4,2995,"
            All Wheel Drive
          ",6,Perfect inside out,"140,000"
Used Hyundai Elantra 1.6L 2016,2016,105KM,Automatic,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"20,000"
Used Toyota Corolla 1.6 Limited 2016,2016,150KM,Automatic,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"25,000"
Used Hyundai Elantra 2020,2020,"70,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"66,000"
Used BMW 6 Series Gran Coupe 2014,2014,"226,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"82,000"
Used Ford Expedition 2010,2010,"422,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",8,N/A,"28,000"
Used BMW 7 Series 2014,2014,"143,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"90,000"
Used Mercedes-Benz E-Class Saloon 2018,2018,"1,295KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",N/A,N/A,"182,000"
Used Porsche Cayenne 2015,2015,"154,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",8,N/A,"215,000"
Used Dodge Charger 2015,2015,"36,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"81,000"
Used Chevrolet Tahoe 2018,2018,"198,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",8,N/A,"100,000"
Used Hyundai Grand Santa Fe 2014,2014,"260,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"36,000"
Used MG GS 2019,2019,"40,000KM",Automatic,N/A,Orange,N/A,N/A,"
            Drive
          ",4,N/A,"65,000"
Used Lexus RX 350 2013,2013,"77,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"94,000"
Used Jeep Wrangler 2017,2017,"164,000KM",Manual,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"90,000"
Used Mercedes-Benz GLE-Class 2018,2018,"74,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"285,000"
Used Mercedes-Benz E-Class Saloon 2018,2018,"57,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",8,N/A,"399,000"
Used Toyota Rav4 2012,2012,"273,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",4,N/A,"34,000"
Used Toyota Corolla 2016,2016,"190,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"34,000"
Used Kia Cerato 2017,2017,"300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
